TradeDate,DeliveryDate,StartTime,EndTime,MW
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4554.5
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4516
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4516
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4516
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4516
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4516
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4516
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4492
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4492
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4492
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4492
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4492
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4492
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4492
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4469.1
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4469.1
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4469.1
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4469.1
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4469.1
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4469.1
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4469.1
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4469.1
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4469.1
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4469.1
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4384
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4384
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4384
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4384
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4384
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4384
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4360
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4360
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4360
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4360
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4360
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4360
"2023-11-21","2023-11-21","2023-11-21T21:30:00","2023-11-21T22:00:00",4360
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",4017
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",4017
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",4017
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",4017
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",4017
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",4017
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",4017
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",4017
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",4017
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",4017
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3983.9
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3983.9
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3983.9
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3983.9
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3983.9
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3983.9
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3960.7
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3960.7
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3960.7
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3960.7
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3960.7
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3960.7
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3960.7
"2023-11-21","2023-11-21","2023-11-21T22:00:00","2023-11-21T22:30:00",3960.7
"2023-11-21","2023-11-21","2023-11-21T22:30:00","2023-11-21T23:00:00",4016.9
"2023-11-21","2023-11-21","2023-11-21T22:30:00","2023-11-21T23:00:00",4016.9
"2023-11-21","2023-11-21","2023-11-21T22:30:00","2023-11-21T23:00:00",4016.9
"2023-11-21","2023-11-21","2023-11-21T22:30:00","2023-11-21T23:00:00",4016.9
"2023-11-21","2023-11-21","2023-11-21T22:30:00","2023-11-21T23:00:00",4016.9
"2023-11-21","2023-11-21","2023-11-21T22:30:00","2023-11-21T23:00:00",4016.9
"2023-11-21","2023-11-21","2023-11-21T22:30:00","2023-11-21T23:00:00",4016.9
"2023-11-21","2023-11-21","2023-11-21T22:30:00","2023-11-21T23:00:00",4016.9
"2023-11-21","2023-11-21","2023-11-21T22:30:00","2023-11-21T23:00:00",4016.9
"2023-11-21","2023-11-21","2023-11-21T22:30:00","2023-11-21T23:00:00",4016.9
"2023-11-21","2023-11-21","2023-11-21T22:30:00","2023-11-21T23:00:00",4019.2
"2023-11-21","2023-11-21","2023-11-21T22:30:00","2023-11-21T23:00:00",4019.2
