TradeDate,StartTime,EndTime,NetImbalanceVolume,ImbalanceSettlementPrice
"2023-11-27","2023-11-27T05:00:00","2023-11-27T05:30:00",-8.115,108.68
"2023-11-27","2023-11-27T05:30:00","2023-11-27T06:00:00",4.834,140.42
"2023-11-27","2023-11-27T06:00:00","2023-11-27T06:30:00",-20.843,98.08
"2023-11-27","2023-11-27T06:30:00","2023-11-27T07:00:00",-26.421,108.33
"2023-11-27","2023-11-27T07:00:00","2023-11-27T07:30:00",-6.96,154.3
"2023-11-27","2023-11-27T07:30:00","2023-11-27T08:00:00",3.494,156.12
"2023-11-27","2023-11-27T08:00:00","2023-11-27T08:30:00",0.962,145.51
"2023-11-27","2023-11-27T08:30:00","2023-11-27T09:00:00",0.269,155.38
"2023-11-27","2023-11-27T09:00:00","2023-11-27T09:30:00",3.665,176.78
"2023-11-27","2023-11-27T09:30:00","2023-11-27T10:00:00",12.116,155.87
"2023-11-27","2023-11-27T10:00:00","2023-11-27T10:30:00",8.591,168.02
"2023-11-27","2023-11-27T10:30:00","2023-11-27T11:00:00",4.49,177.6
"2023-11-27","2023-11-27T11:00:00","2023-11-27T11:30:00",-0.082,132.25
"2023-11-27","2023-11-27T11:30:00","2023-11-27T12:00:00",-15.304,101.12
"2023-11-27","2023-11-27T12:00:00","2023-11-27T12:30:00",-14.279,100.22
"2023-11-27","2023-11-27T12:30:00","2023-11-27T13:00:00",-13.334,102.74
"2023-11-27","2023-11-27T13:00:00","2023-11-27T13:30:00",-4.565,108.91
"2023-11-27","2023-11-27T13:30:00","2023-11-27T14:00:00",-1.123,82.58
"2023-11-27","2023-11-27T14:00:00","2023-11-27T14:30:00",4.074,170.8
"2023-11-27","2023-11-27T14:30:00","2023-11-27T15:00:00",17.775,150.52
"2023-11-27","2023-11-27T15:00:00","2023-11-27T15:30:00",17.269,153.05
"2023-11-27","2023-11-27T15:30:00","2023-11-27T16:00:00",21.384,166.73
"2023-11-27","2023-11-27T16:00:00","2023-11-27T16:30:00",11.024,148.93
"2023-11-27","2023-11-27T16:30:00","2023-11-27T17:00:00",23.49,173.14
"2023-11-27","2023-11-27T17:00:00","2023-11-27T17:30:00",17.076,168.87
"2023-11-27","2023-11-27T17:30:00","2023-11-27T18:00:00",22.199,168.82
"2023-11-27","2023-11-27T18:00:00","2023-11-27T18:30:00",10.959,155.63
"2023-11-27","2023-11-27T18:30:00","2023-11-27T19:00:00","",162.22
"2023-11-27","2023-11-27T19:00:00","2023-11-27T19:30:00","",158.9
"2023-11-27","2023-11-27T19:30:00","2023-11-27T20:00:00","",157.83
"2023-11-27","2023-11-27T20:00:00","2023-11-27T20:30:00","",153.98
"2023-11-27","2023-11-27T20:30:00","2023-11-27T21:00:00","",151.17
"2023-11-27","2023-11-27T21:00:00","2023-11-27T21:30:00",-8.93,110.83
"2023-11-27","2023-11-27T21:30:00","2023-11-27T22:00:00",-18.943,100.57
"2023-11-27","2023-11-27T22:00:00","2023-11-27T22:30:00",-14.626,100.49
"2023-11-27","2023-11-27T22:30:00","2023-11-27T23:00:00",-16.375,101.58
"2023-11-28","2023-11-27T23:00:00","2023-11-27T23:30:00",-15.236,105.07
"2023-11-28","2023-11-27T23:30:00","2023-11-28T00:00:00",-23.664,100
"2023-11-28","2023-11-28T00:00:00","2023-11-28T00:30:00",-26.073,50.91
"2023-11-28","2023-11-28T00:30:00","2023-11-28T01:00:00",-27.515,30
"2023-11-28","2023-11-28T01:00:00","2023-11-28T01:30:00",-19.26,100
"2023-11-28","2023-11-28T01:30:00","2023-11-28T02:00:00",-21.963,100
"2023-11-28","2023-11-28T02:00:00","2023-11-28T02:30:00",-27.087,100
"2023-11-28","2023-11-28T02:30:00","2023-11-28T03:00:00",-27.832,91.04
"2023-11-28","2023-11-28T03:00:00","2023-11-28T03:30:00",-29.504,87.98
"2023-11-28","2023-11-28T03:30:00","2023-11-28T04:00:00",-27.076,83.93
"2023-11-28","2023-11-28T04:00:00","2023-11-28T04:30:00",-26.754,84.52
"2023-11-28","2023-11-28T04:30:00","2023-11-28T05:00:00",-23.822,85.55
"2023-11-28","2023-11-28T05:00:00","2023-11-28T05:30:00",-7.655,97.7
"2023-11-28","2023-11-28T05:30:00","2023-11-28T06:00:00",-20.561,99.48
"2023-11-28","2023-11-28T06:00:00","2023-11-28T06:30:00",-21.4,103.08
"2023-11-28","2023-11-28T06:30:00","2023-11-28T07:00:00",-27.274,94.29
"2023-11-28","2023-11-28T07:00:00","2023-11-28T07:30:00",-38.66,93.45
"2023-11-28","2023-11-28T07:30:00","2023-11-28T08:00:00",-14.606,112.64
"2023-11-28","2023-11-28T08:00:00","2023-11-28T08:30:00",-15.089,113.35
"2023-11-28","2023-11-28T08:30:00","2023-11-28T09:00:00",-13.839,116.52
"2023-11-28","2023-11-28T09:00:00","2023-11-28T09:30:00",-12.12,116.59
"2023-11-28","2023-11-28T09:30:00","2023-11-28T10:00:00",-5.932,116.83
"2023-11-28","2023-11-28T10:00:00","2023-11-28T10:30:00",1.429,177.41
"2023-11-28","2023-11-28T10:30:00","2023-11-28T11:00:00",5.199,169.6
"2023-11-28","2023-11-28T11:00:00","2023-11-28T11:30:00","",186.1
"2023-11-28","2023-11-28T11:30:00","2023-11-28T12:00:00",-2.586,128.52
"2023-11-28","2023-11-28T12:00:00","2023-11-28T12:30:00",-2.459,117.45
"2023-11-28","2023-11-28T12:30:00","2023-11-28T13:00:00",-0.778,119.71
"2023-11-28","2023-11-28T13:00:00","2023-11-28T13:30:00",4.451,188.98
"2023-11-28","2023-11-28T13:30:00","2023-11-28T14:00:00",5.21,189.76
"2023-11-28","2023-11-28T14:00:00","2023-11-28T14:30:00",2.421,153.99
"2023-11-28","2023-11-28T14:30:00","2023-11-28T15:00:00",3.456,197.22
"2023-11-28","2023-11-28T15:00:00","2023-11-28T15:30:00",2.822,143.94
"2023-11-28","2023-11-28T15:30:00","2023-11-28T16:00:00",8.774,206.7
"2023-11-28","2023-11-28T16:00:00","2023-11-28T16:30:00",-1.732,165.05
"2023-11-28","2023-11-28T16:30:00","2023-11-28T17:00:00",15.703,263
"2023-11-28","2023-11-28T17:00:00","2023-11-28T17:30:00",25.197,284.59
"2023-11-28","2023-11-28T17:30:00","2023-11-28T18:00:00",20.976,266.12
"2023-11-28","2023-11-28T18:00:00","2023-11-28T18:30:00",22.202,263.07
"2023-11-28","2023-11-28T18:30:00","2023-11-28T19:00:00",14.753,252.71
"2023-11-28","2023-11-28T19:00:00","2023-11-28T19:30:00",3.778,244.58
"2023-11-28","2023-11-28T19:30:00","2023-11-28T20:00:00",9.307,247.77
"2023-11-28","2023-11-28T20:00:00","2023-11-28T20:30:00",7.46,247.29
"2023-11-28","2023-11-28T20:30:00","2023-11-28T21:00:00",-0.813,149.42
"2023-11-28","2023-11-28T21:00:00","2023-11-28T21:30:00",3.954,146.21
"2023-11-28","2023-11-28T21:30:00","2023-11-28T22:00:00",-7.018,118.84
"2023-11-28","2023-11-28T22:00:00","2023-11-28T22:30:00",-1.669,130.31
"2023-11-28","2023-11-28T22:30:00","2023-11-28T23:00:00",-1.134,130.98
"2023-11-29","2023-11-28T23:00:00","2023-11-28T23:30:00",4.421,167.04
"2023-11-29","2023-11-28T23:30:00","2023-11-29T00:00:00",-4.246,55.75
"2023-11-29","2023-11-29T00:00:00","2023-11-29T00:30:00",0.116,126.36
"2023-11-29","2023-11-29T00:30:00","2023-11-29T01:00:00",-6.421,34.76
"2023-11-29","2023-11-29T01:00:00","2023-11-29T01:30:00",2.813,63.27
"2023-11-29","2023-11-29T01:30:00","2023-11-29T02:00:00",-7.157,93.51
"2023-11-29","2023-11-29T02:00:00","2023-11-29T02:30:00",-4.004,92.67
"2023-11-29","2023-11-29T02:30:00","2023-11-29T03:00:00",-6.78,94.02
"2023-11-29","2023-11-29T03:00:00","2023-11-29T03:30:00",-10.934,101.06
"2023-11-29","2023-11-29T03:30:00","2023-11-29T04:00:00",-10.874,99.99
"2023-11-29","2023-11-29T04:00:00","2023-11-29T04:30:00",-10.07,91.86
"2023-11-29","2023-11-29T04:30:00","2023-11-29T05:00:00",-9.01,74.85
"2023-11-29","2023-11-29T05:00:00","2023-11-29T05:30:00",-8.667,95.65
"2023-11-29","2023-11-29T05:30:00","2023-11-29T06:00:00",-15.662,103.4
"2023-11-29","2023-11-29T06:00:00","2023-11-29T06:30:00",-27.728,86.11
"2023-11-29","2023-11-29T06:30:00","2023-11-29T07:00:00",-17.24,105.5
"2023-11-29","2023-11-29T07:00:00","2023-11-29T07:30:00",-10.404,112.75
"2023-11-29","2023-11-29T07:30:00","2023-11-29T08:00:00",14.906,183.38
"2023-11-29","2023-11-29T08:00:00","2023-11-29T08:30:00",22.42,225.54
"2023-11-29","2023-11-29T08:30:00","2023-11-29T09:00:00",17.406,218.93
"2023-11-29","2023-11-29T09:00:00","2023-11-29T09:30:00",14.832,217.58
"2023-11-29","2023-11-29T09:30:00","2023-11-29T10:00:00",13.577,212.4
"2023-11-29","2023-11-29T10:00:00","2023-11-29T10:30:00",15.952,222.57
"2023-11-29","2023-11-29T10:30:00","2023-11-29T11:00:00",7.926,208.68
"2023-11-29","2023-11-29T11:00:00","2023-11-29T11:30:00",6.763,215.24
"2023-11-29","2023-11-29T11:30:00","2023-11-29T12:00:00",3.794,215
"2023-11-29","2023-11-29T12:00:00","2023-11-29T12:30:00",2.864,226.24
"2023-11-29","2023-11-29T12:30:00","2023-11-29T13:00:00",1.518,224.2
"2023-11-29","2023-11-29T13:00:00","2023-11-29T13:30:00",10.252,217.75
"2023-11-29","2023-11-29T13:30:00","2023-11-29T14:00:00",10.437,220.31
"2023-11-29","2023-11-29T14:00:00","2023-11-29T14:30:00",22.067,238.62
"2023-11-29","2023-11-29T14:30:00","2023-11-29T15:00:00",30.962,259.22
"2023-11-29","2023-11-29T15:00:00","2023-11-29T15:30:00",38.38,262.59
"2023-11-29","2023-11-29T15:30:00","2023-11-29T16:00:00",44.707,273.61
"2023-11-29","2023-11-29T16:00:00","2023-11-29T16:30:00",39.581,261.46
"2023-11-29","2023-11-29T16:30:00","2023-11-29T17:00:00",45.772,307.16
"2023-11-29","2023-11-29T17:00:00","2023-11-29T17:30:00",45.66,278.98
"2023-11-29","2023-11-29T17:30:00","2023-11-29T18:00:00",47.915,213.88
"2023-11-29","2023-11-29T18:00:00","2023-11-29T18:30:00","",183.92
"2023-11-29","2023-11-29T18:30:00","2023-11-29T19:00:00","",180.74
"2023-11-29","2023-11-29T19:00:00","2023-11-29T19:30:00",4.371,215.56
"2023-11-29","2023-11-29T19:30:00","2023-11-29T20:00:00",0.7,207.69
"2023-11-29","2023-11-29T20:00:00","2023-11-29T20:30:00",0.825,200.37
"2023-11-29","2023-11-29T20:30:00","2023-11-29T21:00:00",0.781,226.12
"2023-11-29","2023-11-29T21:00:00","2023-11-29T21:30:00",7.769,187.87
"2023-11-29","2023-11-29T21:30:00","2023-11-29T22:00:00",-3.046,116.47
"2023-11-29","2023-11-29T22:00:00","2023-11-29T22:30:00",-8.778,95.21
"2023-11-29","2023-11-29T22:30:00","2023-11-29T23:00:00",9.58,136.7
"2023-11-30","2023-11-29T23:00:00","2023-11-29T23:30:00",13.813,149.02
"2023-11-30","2023-11-29T23:30:00","2023-11-30T00:00:00",3.811,116.99
"2023-11-30","2023-11-30T00:00:00","2023-11-30T00:30:00",14.71,138.34
"2023-11-30","2023-11-30T00:30:00","2023-11-30T01:00:00",13.67,162.34
"2023-11-30","2023-11-30T01:00:00","2023-11-30T01:30:00",16.632,158.75
"2023-11-30","2023-11-30T01:30:00","2023-11-30T02:00:00",11.14,105.96
"2023-11-30","2023-11-30T02:00:00","2023-11-30T02:30:00",7.38,87.97
"2023-11-30","2023-11-30T02:30:00","2023-11-30T03:00:00",5.165,59.76
"2023-11-30","2023-11-30T03:00:00","2023-11-30T03:30:00",4.35,134.96
"2023-11-30","2023-11-30T03:30:00","2023-11-30T04:00:00",-1.096,52.43
"2023-11-30","2023-11-30T04:00:00","2023-11-30T04:30:00",3.701,122.94
"2023-11-30","2023-11-30T04:30:00","2023-11-30T05:00:00",10.445,130.02
"2023-11-30","2023-11-30T05:00:00","2023-11-30T05:30:00",-4.153,92.23
"2023-11-30","2023-11-30T05:30:00","2023-11-30T06:00:00",7.58,75.52
"2023-11-30","2023-11-30T06:00:00","2023-11-30T06:30:00",-14.196,42.76
"2023-11-30","2023-11-30T06:30:00","2023-11-30T07:00:00",-22.209,90.78
"2023-11-30","2023-11-30T07:00:00","2023-11-30T07:30:00",-7.088,111.62
"2023-11-30","2023-11-30T07:30:00","2023-11-30T08:00:00",3.443,36.61
"2023-11-30","2023-11-30T08:00:00","2023-11-30T08:30:00",2.549,121.06
"2023-11-30","2023-11-30T08:30:00","2023-11-30T09:00:00",5.118,218.67
"2023-11-30","2023-11-30T09:00:00","2023-11-30T09:30:00",-8.936,80.82
"2023-11-30","2023-11-30T09:30:00","2023-11-30T10:00:00",-9.29,85.96
"2023-11-30","2023-11-30T10:00:00","2023-11-30T10:30:00",9.714,224.02
"2023-11-30","2023-11-30T10:30:00","2023-11-30T11:00:00",21.792,241.57
"2023-11-30","2023-11-30T11:00:00","2023-11-30T11:30:00",23.311,334.93
"2023-11-30","2023-11-30T11:30:00","2023-11-30T12:00:00",30.951,274.33
"2023-11-30","2023-11-30T12:00:00","2023-11-30T12:30:00",24.336,260.32
"2023-11-30","2023-11-30T12:30:00","2023-11-30T13:00:00",20.818,223.85
"2023-11-30","2023-11-30T13:00:00","2023-11-30T13:30:00",28.634,256.07
"2023-11-30","2023-11-30T13:30:00","2023-11-30T14:00:00",10.633,270.68
"2023-11-30","2023-11-30T14:00:00","2023-11-30T14:30:00",7.39,302.19
"2023-11-30","2023-11-30T14:30:00","2023-11-30T15:00:00",21.824,284.16
"2023-11-30","2023-11-30T15:00:00","2023-11-30T15:30:00",19.186,287.81
"2023-11-30","2023-11-30T15:30:00","2023-11-30T16:00:00",21.87,288.5
"2023-11-30","2023-11-30T16:00:00","2023-11-30T16:30:00",29.355,272.7
"2023-11-30","2023-11-30T16:30:00","2023-11-30T17:00:00",36.19,325.08
"2023-11-30","2023-11-30T17:00:00","2023-11-30T17:30:00",33.728,286.08
"2023-11-30","2023-11-30T17:30:00","2023-11-30T18:00:00",24.095,232.79
"2023-11-30","2023-11-30T18:00:00","2023-11-30T18:30:00",6.152,159.58
"2023-11-30","2023-11-30T18:30:00","2023-11-30T19:00:00",-0.036,246.87
"2023-11-30","2023-11-30T19:00:00","2023-11-30T19:30:00",-1.125,141.47
"2023-11-30","2023-11-30T19:30:00","2023-11-30T20:00:00",-0.151,100.6
"2023-11-30","2023-11-30T20:00:00","2023-11-30T20:30:00",12.797,217.6
"2023-11-30","2023-11-30T20:30:00","2023-11-30T21:00:00",-3.932,154.07
"2023-11-30","2023-11-30T21:00:00","2023-11-30T21:30:00",-11.581,114.15
"2023-11-30","2023-11-30T21:30:00","2023-11-30T22:00:00",-16.2,109.71
"2023-11-30","2023-11-30T22:00:00","2023-11-30T22:30:00",-16.985,103.13
"2023-11-30","2023-11-30T22:30:00","2023-11-30T23:00:00",-19.17,99.26
"2023-12-01","2023-11-30T23:00:00","2023-11-30T23:30:00",-2.758,134.1
"2023-12-01","2023-11-30T23:30:00","2023-12-01T00:00:00",3.668,159.8
"2023-12-01","2023-12-01T00:00:00","2023-12-01T00:30:00",-10.565,95.45
"2023-12-01","2023-12-01T00:30:00","2023-12-01T01:00:00",-12.058,51.7
"2023-12-01","2023-12-01T01:00:00","2023-12-01T01:30:00",-6.194,95.03
"2023-12-01","2023-12-01T01:30:00","2023-12-01T02:00:00",-10.406,98.26
"2023-12-01","2023-12-01T02:00:00","2023-12-01T02:30:00",-7.685,96.17
"2023-12-01","2023-12-01T02:30:00","2023-12-01T03:00:00",-9.167,97.54
"2023-12-01","2023-12-01T03:00:00","2023-12-01T03:30:00",-11.83,91.67
"2023-12-01","2023-12-01T03:30:00","2023-12-01T04:00:00",-10.709,99.5
"2023-12-01","2023-12-01T04:00:00","2023-12-01T04:30:00",-17.497,96.57
"2023-12-01","2023-12-01T04:30:00","2023-12-01T05:00:00",-24.908,95.8
"2023-12-01","2023-12-01T05:00:00","2023-12-01T05:30:00",-30.184,95.99
"2023-12-01","2023-12-01T05:30:00","2023-12-01T06:00:00",-21.504,96.63
"2023-12-01","2023-12-01T06:00:00","2023-12-01T06:30:00",-29.531,111.61
"2023-12-01","2023-12-01T06:30:00","2023-12-01T07:00:00",-16.822,112.68
"2023-12-01","2023-12-01T07:00:00","2023-12-01T07:30:00",6.932,170.59
"2023-12-01","2023-12-01T07:30:00","2023-12-01T08:00:00",26.672,220.85
"2023-12-01","2023-12-01T08:00:00","2023-12-01T08:30:00",29.335,242.35
"2023-12-01","2023-12-01T08:30:00","2023-12-01T09:00:00",29.524,251.07
"2023-12-01","2023-12-01T09:00:00","2023-12-01T09:30:00",20.377,221.97
"2023-12-01","2023-12-01T09:30:00","2023-12-01T10:00:00",22.371,233.47
"2023-12-01","2023-12-01T10:00:00","2023-12-01T10:30:00",23.201,227
"2023-12-01","2023-12-01T10:30:00","2023-12-01T11:00:00",14.638,207.76
"2023-12-01","2023-12-01T11:00:00","2023-12-01T11:30:00",11.896,200.89
"2023-12-01","2023-12-01T11:30:00","2023-12-01T12:00:00",6.757,194.91
"2023-12-01","2023-12-01T12:00:00","2023-12-01T12:30:00",7.107,189.38
"2023-12-01","2023-12-01T12:30:00","2023-12-01T13:00:00",6.043,189.22
"2023-12-01","2023-12-01T13:00:00","2023-12-01T13:30:00",4.699,176.39
"2023-12-01","2023-12-01T13:30:00","2023-12-01T14:00:00",3.68,171.85
"2023-12-01","2023-12-01T14:00:00","2023-12-01T14:30:00",3.811,184.28
"2023-12-01","2023-12-01T14:30:00","2023-12-01T15:00:00",4.097,182.11
"2023-12-01","2023-12-01T15:00:00","2023-12-01T15:30:00",5.778,184.07
"2023-12-01","2023-12-01T15:30:00","2023-12-01T16:00:00",4.279,172.67
"2023-12-01","2023-12-01T16:00:00","2023-12-01T16:30:00",3.865,163.57
"2023-12-01","2023-12-01T16:30:00","2023-12-01T17:00:00",18.734,211.49
"2023-12-01","2023-12-01T17:00:00","2023-12-01T17:30:00",21.54,224.96
"2023-12-01","2023-12-01T17:30:00","2023-12-01T18:00:00",18.487,208.75
"2023-12-01","2023-12-01T18:00:00","2023-12-01T18:30:00",14.308,202.76
"2023-12-01","2023-12-01T18:30:00","2023-12-01T19:00:00",13.257,196.84
"2023-12-01","2023-12-01T19:00:00","2023-12-01T19:30:00",-1.118,136.9
"2023-12-01","2023-12-01T19:30:00","2023-12-01T20:00:00",-8.658,113.42
"2023-12-01","2023-12-01T20:00:00","2023-12-01T20:30:00",-7.331,113.09
"2023-12-01","2023-12-01T20:30:00","2023-12-01T21:00:00",-13.223,111.79
"2023-12-01","2023-12-01T21:00:00","2023-12-01T21:30:00",-20.662,110.61
"2023-12-01","2023-12-01T21:30:00","2023-12-01T22:00:00",-27.435,98.4
"2023-12-01","2023-12-01T22:00:00","2023-12-01T22:30:00",-22.494,100.94
"2023-12-01","2023-12-01T22:30:00","2023-12-01T23:00:00",-24.969,89.94
"2023-12-02","2023-12-01T23:00:00","2023-12-01T23:30:00",-2.576,121.8
"2023-12-02","2023-12-01T23:30:00","2023-12-02T00:00:00",2.987,133.8
"2023-12-02","2023-12-02T00:00:00","2023-12-02T00:30:00",-3.926,60.1
"2023-12-02","2023-12-02T00:30:00","2023-12-02T01:00:00",-5.255,72.74
"2023-12-02","2023-12-02T01:00:00","2023-12-02T01:30:00",9.421,199
"2023-12-02","2023-12-02T01:30:00","2023-12-02T02:00:00",0.595,142.26
"2023-12-02","2023-12-02T02:00:00","2023-12-02T02:30:00",-1.57,121.71
"2023-12-02","2023-12-02T02:30:00","2023-12-02T03:00:00",-1.956,104.54
"2023-12-02","2023-12-02T03:00:00","2023-12-02T03:30:00",-1.289,102.58
"2023-12-02","2023-12-02T03:30:00","2023-12-02T04:00:00",-8.015,87.75
"2023-12-02","2023-12-02T04:00:00","2023-12-02T04:30:00",-12.029,86.33
"2023-12-02","2023-12-02T04:30:00","2023-12-02T05:00:00",-30.251,86.74
"2023-12-02","2023-12-02T05:00:00","2023-12-02T05:30:00",-26.958,94.69
"2023-12-02","2023-12-02T05:30:00","2023-12-02T06:00:00",-8.549,98.18
"2023-12-02","2023-12-02T06:00:00","2023-12-02T06:30:00",-24.267,93.96
"2023-12-02","2023-12-02T06:30:00","2023-12-02T07:00:00",-23.9,97
"2023-12-02","2023-12-02T07:00:00","2023-12-02T07:30:00",-30.351,101.38
